"","GENE","FREQUENCY"
"2568","GLMN",0.002
"2569","GMDS",0.002
"2570","GNPTAB",0.002
"2571","GPRASP1",0.002
"2572","GTDC1",0.002
"2573","GXYLT2",0.002
"2574","LAMA3",0.002
"2575","MDC1",0.002
"2576","METTL25",0.002
"2577","NAA30",0.002
"2578","NAMPTP1",0.002
"2579","NR1D2",0.002
"2580","NXF1",0.002
"2581","ORC2",0.002
"2582","PCCB",0.002
"2583","PCDHB4",0.002
"2584","PIAS1",0.002
"2585","PIK3IP1",0.002
"2586","PPP3CC",0.002
"2587","PRKAR2B",0.002
"2588","RALGAPB",0.002
"2589","RALGDS",0.002
"2590","RCE1",0.002
"2591","REST",0.002
"2592","SASH1",0.002
"2593","SLC39A13",0.002
"2594","SQLE",0.002
"2595","TARBP2",0.002
"2596","TECPR2",0.002
"2597","TMEM220",0.002
"2598","TPTEP1",0.002
"2599","TRAF5",0.002
"2600","TSTD1",0.002
"2601","TTC17",0.002
"2602","VPS13D",0.002
"2603","ZNF271P",0.002
"2604","ZNF91",0.002
"2605","AAAS",0.001
"2606","AC009487.2",0.001
"2607","AKAP1",0.001
"2608","ANKS3",0.001
"2609","ARHGEF6",0.001
"2610","BIVM",0.001
"2611","CCAR1",0.001
"2612","CCDC57",0.001
"2613","CSAD",0.001
"2614","DACT1",0.001
"2615","DPAGT1",0.001
"2616","FAHD1",0.001
"2617","FAM122A",0.001
"2618","FARP1",0.001
"2619","GEMIN7",0.001
"2620","GLIS3",0.001
"2621","GNAI3",0.001
"2622","GPANK1",0.001
"2623","GPATCH1",0.001
"2624","GREB1",0.001
"2625","GSR",0.001
"2626","GTF3C2",0.001
"2627","GXYLT1",0.001
"2628","HDAC4",0.001
"2629","KDM4C",0.001
"2630","KIAA0355",0.001
"2631","KIAA2013",0.001
"2632","KLHL18",0.001
"2633","LDLRAP1",0.001
"2634","LINC00662",0.001
"2635","MAP2K4",0.001
"2636","MINDY2",0.001
"2637","MIR4458HG",0.001
"2638","NFATC1",0.001
"2639","NUMA1",0.001
"2640","NUMBL",0.001
"2641","NUP133",0.001
"2642","ODC1",0.001
"2643","PDP1",0.001
"2644","PEX3",0.001
"2645","PLAA",0.001
"2646","POLG2",0.001
"2647","POLR2A",0.001
"2648","QDPR",0.001
"2649","RBM6",0.001
"2650","RMDN2",0.001
"2651","ROR2",0.001
"2652","RPL3P7",0.001
"2653","RPSAP15",0.001
"2654","RUNX1T1",0.001
"2655","SETDB2",0.001
"2656","SIDT2",0.001
"2657","SIRT7",0.001
"2658","SOCS4",0.001
"2659","SVIL",0.001
"2660","TARDBP",0.001
"2661","TATDN3",0.001
"2662","TBC1D16",0.001
"2663","THAP6",0.001
"2664","TK2",0.001
"2665","TMEM97",0.001
"2666","TNNC2",0.001
"2667","TPBG",0.001
"2668","TRIM23",0.001
"2669","TRIM33",0.001
"2670","VPS8",0.001
"2671","WASHC2A",0.001
"2672","ZC3H7A",0.001
"2673","ZNF248",0.001
"2674","ZNF567",0.001
