"","GENE","FREQUENCY"
"1105","LAMB1",0.322
"1106","EIF4A3",0.32
"1107","FAM234B",0.32
"1108","HDAC10",0.32
"1109","PCDH12",0.32
"1110","ZNF302",0.32
"1111","GFOD1",0.319
"1112","PRDX2",0.319
"1113","TRMT2B",0.318
"1114","HELB",0.317
"1115","NR3C1",0.317
"1116","EFEMP1",0.316
"1117","SLC2A10",0.316
"1118","SLC9A3R2",0.316
"1119","TRIM16",0.316
"1120","CRYAB",0.315
"1121","MAF",0.315
"1122","SPAG9",0.315
"1123","HSPA1B",0.314
"1124","TPRN",0.313
"1125","RP11-479G22.8",0.312
"1126","TWISTNB",0.312
"1127","EXD2",0.311
"1128","TAF13",0.311
"1129","CBFA2T2",0.31
"1130","MCM4",0.309
"1131","RASSF8",0.309
"1132","ZMYM5",0.309
"1133","BCYRN1",0.308
"1134","STON2",0.308
"1135","WFDC3",0.308
"1136","SPOCD1",0.307
"1137","INTS2",0.306
"1138","NR2F2-AS1",0.306
"1139","RP11-539L10.3",0.306
"1140","SMC4",0.306
"1141","TEAD1",0.305
"1142","ARHGEF4",0.303
"1143","RP5-1180E21.5",0.303
"1144","RGPD5",0.302
"1145","SMAD1",0.302
"1146","SNCAIP",0.302
"1147","AP1S2",0.301
"1148","CBWD3",0.301
"1149","RASAL2",0.301
"1150","AAED1",0.299
"1151","ACVR1B",0.299
"1152","CYFIP2",0.299
"1153","FCHO1",0.299
"1154","KRT6C",0.298
"1155","AC013461.1",0.297
"1156","CBR1",0.297
"1157","MID1",0.297
"1158","SH3BP2",0.297
"1159","RP11-465B22.8",0.296
"1160","GRB10",0.295
"1161","ITGA1",0.295
"1162","NR2F1-AS1",0.295
"1163","PFKFB3",0.295
"1164","PIK3R1",0.295
"1165","PLEKHA4",0.295
"1166","RPS6KA5",0.295
"1167","TMC8",0.295
"1168","JUNB",0.294
"1169","TM9SF1",0.294
"1170","ESCO1",0.293
"1171","SLC28A3",0.293
"1172","CPM",0.291
"1173","MATN2",0.291
"1174","PEAR1",0.291
"1175","ZFP57",0.291
"1176","COL5A2",0.29
"1177","CPEB3",0.29
"1178","PRNCR1",0.29
"1179","CENPO",0.289
"1180","GCNT4",0.289
"1181","NELFE",0.289
"1182","RP11-156K23.3",0.289
"1183","TPK1",0.289
"1184","AC240274.1",0.288
"1185","ICAM4",0.288
"1186","POMZP3",0.288
"1187","TCN1",0.288
"1188","THEM4",0.287
"1189","TC2N",0.286
"1190","CTD-2547G23.4",0.285
"1191","IL11",0.285
"1192","LRRC23",0.285
"1193","TIAM1",0.285
"1194","TSPAN12",0.284
"1195","HES2",0.283
"1196","SRGAP3",0.283
"1197","RMI2",0.282
"1198","C19orf38",0.281
"1199","FGGY",0.281
"1200","NBPF19",0.28
"1201","NRCAM",0.28
"1202","RIC3",0.28
"1203","SIPA1L1",0.28
"1204","C1orf210",0.279
"1205","RAD17",0.279
"1206","RP11-221N13.3",0.279
"1207","TP53INP1",0.279
"1208","ABHD17B",0.278
"1209","EBI3",0.278
"1210","ELOVL7",0.278
"1211","GABPB1-AS1",0.278
"1212","PM20D2",0.278
"1213","SCD5",0.278
"1214","SESN2",0.278
"1215","C1RL-AS1",0.277
"1216","CKS1B",0.277
"1217","MIS18BP1",0.277
"1218","OSMR-AS1",0.277
"1219","ZNF586",0.277
"1220","CGN",0.276
"1221","LINC00680",0.275
"1222","RBBP8",0.275
"1223","NIPAL4",0.274
"1224","ZKSCAN4",0.274
"1225","DNAH11",0.273
"1226","UTP14C",0.273
"1227","ZBTB20",0.273
"1228","ANKRD45",0.272
"1229","DOCK5",0.272
"1230","TUBB2A",0.271
"1231","FOXA1",0.27
"1232","GPR153",0.27
"1233","MAD2L1",0.27
"1234","HYI",0.269
"1235","PXDC1",0.269
"1236","HOTAIRM1",0.268
"1237","LRCH1",0.268
"1238","ACTA2",0.267
"1239","FSTL1",0.267
"1240","INPP4B",0.267
"1241","LARP6",0.267
"1242","MFGE8",0.267
"1243","NREP",0.267
"1244","STRA6",0.267
"1245","HOPX",0.266
"1246","PVRL3",0.266
"1247","SERTAD4",0.265
"1248","GPR155",0.263
"1249","ZNF286A",0.263
"1250","ANKRD36",0.262
"1251","ASS1",0.262
"1252","LURAP1L",0.262
"1253","FIG4",0.261
"1254","ODF3B",0.26
"1255","RAB3A",0.26
"1256","ST3GAL5",0.26
"1257","RAP2C",0.259
"1258","USP49",0.259
"1259","AMN",0.258
"1260","C4orf46",0.258
"1261","DHRS13",0.258
"1262","LOXL2",0.258
"1263","MICAL3",0.258
"1264","ZBTB3",0.258
"1265","LRRN1",0.257
"1266","METRN",0.257
"1267","STEAP4",0.257
"1268","TCF7L1",0.256
"1269","AC253572.1",0.255
"1270","DGAT2",0.255
"1271","EXOC3L4",0.255
"1272","FAM134B",0.255
"1273","NKX2-1",0.255
"1274","UGDH",0.255
"1275","BOD1L1",0.254
"1276","FLNA",0.253
"1277","UHRF1",0.253
"1278","FAM73B",0.252
"1279","SYNJ2",0.252
"1280","NFE2L3",0.251
"1281","ADRBK2",0.25
"1282","FAM172A",0.25
"1283","GRAMD1C",0.25
"1284","RGS14",0.25
"1285","UBTD2",0.25
"1286","ZC2HC1A",0.25
"1287","PTTG1",0.248
"1288","KIF13B",0.245
"1289","CCDC109B",0.244
"1290","PIK3R2",0.244
"1291","ZG16B",0.244
"1292","NKX1-2",0.243
"1293","RP11-448A19.1",0.243
"1294","RP11-708J19.1",0.243
"1295","RPL39L",0.243
"1296","VPS50",0.243
"1297","ZNF432",0.243
"1298","AEN",0.242
"1299","ABHD17C",0.241
"1300","GTPBP3",0.241
"1301","KLHL8",0.241
"1302","DNTTIP1",0.24
"1303","HNRNPU-AS1",0.24
"1304","LGALS3BP",0.24
"1305","RRAD",0.24
"1306","SLC19A2",0.24
"1307","MAOA",0.239
"1308","RP1-278O22.1",0.239
"1309","MAP2K2",0.238
"1310","ZKSCAN3",0.238
"1311","CLU",0.237
"1312","GSTM3",0.237
"1313","UPK1B",0.237
"1314","NLGN4Y",0.236
"1315","SYNGR1",0.236
"1316","EP400",0.235
"1317","KIAA1841",0.235
"1318","SSB",0.235
"1319","ARHGEF10",0.234
"1320","CAMSAP2",0.234
"1321","GSAP",0.234
"1322","HLA-DQB1",0.234
"1323","PPP1R14C",0.234
"1324","TTC3",0.234
"1325","KRT13",0.233
"1326","NT5DC2",0.233
"1327","LTBP2",0.232
"1328","GNE",0.231
"1329","MTCL1",0.23
"1330","RP11-631N16.2",0.23
"1331","HSP90AB1",0.229
"1332","PIP4K2B",0.229
"1333","FUT2",0.228
"1334","SOBP",0.228
"1335","SPINK1",0.228
"1336","CCDC148",0.227
"1337","FOXRED2",0.227
"1338","NT5E",0.227
"1339","ZZZ3",0.227
"1340","C1orf233",0.226
"1341","HLA-A",0.226
"1342","METTL21A",0.226
"1343","RP11-498C9.15",0.226
"1344","SMG9",0.226
"1345","AQR",0.225
"1346","ZEB1",0.225
"1347","CAMSAP3",0.224
"1348","DUSP16",0.224
"1349","SGOL1",0.224
"1350","TRIB2",0.224
"1351","STK17A",0.223
"1352","TJP3",0.223
"1353","TMEM45A",0.223
"1354","ZNF503",0.223
"1355","C1orf74",0.222
"1356","GPX3",0.222
"1357","PPP1R12B",0.222
"1358","FANK1",0.221
"1359","MCCC1",0.221
"1360","SBSN",0.221
"1361","ENOX2",0.22
"1362","FGF11",0.22
"1363","GORAB",0.22
"1364","FAM217B",0.219
"1365","PDZD2",0.219
"1366","ARL5B",0.218
"1367","LCAT",0.218
"1368","RAC3",0.218
"1369","RBM38",0.218
"1370","CDH4",0.217
"1371","CTD-2008A1.3",0.217
"1372","VSIG2",0.217
"1373","ZNF318",0.217
"1374","CCDC88B",0.216
"1375","EPDR1",0.216
"1376","DUBR",0.214
"1377","PTP4A3",0.214
"1378","CCDC68",0.213
"1379","CDC42EP3",0.213
"1380","PEA15",0.213
"1381","MTM1",0.212
"1382","SLC16A5",0.212
"1383","CEP44",0.211
"1384","PTPRR",0.211
"1385","AFAP1",0.21
"1386","AFF1",0.21
"1387","ATP8B1",0.21
"1388","PIDD1",0.21
"1389","ADGRE2",0.209
"1390","CCDC142",0.209
"1391","GABPB2",0.209
"1392","SLC35F6",0.209
"1393","ZNF611",0.207
"1394","DDX10",0.206
"1395","FRMD8",0.206
"1396","NAGK",0.206
"1397","STK38",0.206
"1398","ARMCX4",0.205
"1399","NRF1",0.205
"1400","PGPEP1",0.205
"1401","GPX4",0.204
"1402","SLC35A1",0.204
"1403","TMED4",0.204
"1404","TTC22",0.204
"1405","GABARAPL1",0.203
"1406","GULP1",0.203
"1407","HAUS5",0.203
"1408","HBQ1",0.203
"1409","RFC3",0.203
"1410","RP11-796E2.4",0.203
"1411","SRD5A3",0.203
"1412","TNS3",0.203
"1413","CEP19",0.202
"1414","EFNA5",0.202
"1415","SPDEF",0.202
"1416","CCDC64B",0.201
"1417","PCNA",0.2
"1418","SP140",0.2
"1419","IFT172",0.199
"1420","TFF1",0.199
"1421","AK6",0.197
"1422","MB21D2",0.197
"1423","SPRR2A",0.197
"1424","ANO1",0.196
"1425","CAPRIN2",0.196
"1426","ZNF84",0.196
"1427","C6orf141",0.195
"1428","MCM7",0.195
"1429","ARHGEF3",0.194
"1430","PDE4C",0.194
"1431","SNHG7",0.194
"1432","TM7SF2",0.194
"1433","FOXC1",0.193
"1434","HIST2H2AC",0.193
"1435","MICAL2",0.193
"1436","C9orf3",0.192
"1437","FOXL2",0.192
"1438","RAPGEF2",0.192
"1439","HLA-DMA",0.191
"1440","LINC-PINT",0.191
"1441","PLEKHH3",0.191
"1442","PRR12",0.191
"1443","TTF2",0.191
"1444","UNC5B-AS1",0.19
"1445","ZNF14",0.19
"1446","CD3EAP",0.189
"1447","NOXO1",0.189
"1448","TMEM159",0.189
"1449","SLC38A1",0.188
"1450","GOLGA8A",0.187
"1451","PLOD2",0.187
"1452","UTP14A",0.187
"1453","CA13",0.186
"1454","KCNJ2",0.186
"1455","ATP10B",0.185
"1456","CTD-3252C9.4",0.185
"1457","DHX57",0.185
"1458","NOL4L",0.185
"1459","SMOC1",0.184
"1460","HCLS1",0.183
"1461","PDE4A",0.183
"1462","TSHZ1",0.183
"1463","SLAMF9",0.182
"1464","C1orf115",0.18
"1465","RP11-416I2.1",0.18
"1466","RP11-611O2.1",0.18
"1467","STYK1",0.18
"1468","TNNT2",0.18
"1469","LACC1",0.179
"1470","MAN2A2",0.179
"1471","RP11-802E16.3",0.179
"1472","MTRNR2L12",0.178
"1473","ST3GAL1",0.178
"1474","STMN3",0.178
"1475","ARL4A",0.177
"1476","HRH1",0.177
"1477","STS",0.177
"1478","C12orf66",0.176
"1479","GRB14",0.176
"1480","KDELR3",0.176
"1481","PPP1R9A",0.176
"1482","APOL3",0.175
"1483","COL27A1",0.175
"1484","FANCC",0.175
"1485","KCP",0.175
"1486","LITAF",0.175
"1487","RNF215",0.175
"1488","SLC9A3R1",0.175
"1489","ZNF821",0.175
"1490","LINC00973",0.174
"1491","PPTC7",0.174
"1492","ZNF341",0.174
"1493","RASIP1",0.173
"1494","RP11-465N4.4",0.173
"1495","ZNF471",0.173
"1496","CDK6",0.172
"1497","DNMT3A",0.172
"1498","GOLGA8B",0.172
"1499","AMER1",0.171
"1500","CA9",0.171
"1501","TMEM51",0.171
"1502","DTNB",0.17
"1503","ADRB2",0.169
"1504","FAM102A",0.169
"1505","KMT2E",0.169
"1506","LSG1",0.169
"1507","CMBL",0.168
"1508","PRRX2",0.168
"1509","MFAP2",0.167
"1510","SLC26A11",0.167
"1511","GCHFR",0.166
"1512","GMNN",0.166
"1513","RP11-452F19.3",0.166
"1514","RP11-539I5.1",0.166
"1515","GIGYF1",0.165
"1516","BCAR3",0.164
"1517","COL5A1",0.164
"1518","FAR2",0.164
"1519","PRRT3",0.164
"1520","RAB3B",0.164
"1521","TBC1D17",0.164
"1522","RAB38",0.163
"1523","RP11-96D1.11",0.163
"1524","ZNF703",0.163
"1525","CRACR2B",0.162
"1526","MIR4435-2HG",0.162
"1527","SDC3",0.162
"1528","BCL2L15",0.161
"1529","DMXL1",0.161
"1530","FZD8",0.161
"1531","MYLIP",0.161
"1532","APOBEC3D",0.16
"1533","ZNF30",0.16
"1534","ZNF37A",0.16
"1535","CLEC16A",0.159
"1536","CTTN",0.159
"1537","IRG1",0.159
"1538","PER2",0.159
"1539","PLAGL1",0.159
"1540","TNFRSF25",0.159
"1541","ARPIN",0.158
"1542","LAMA4",0.158
"1543","TULP3",0.158
"1544","ANK3",0.157
"1545","B3GAT2",0.157
"1546","DUSP9",0.157
"1547","METRNL",0.157
"1548","MVK",0.157
"1549","HIVEP2",0.156
"1550","MLYCD",0.156
"1551","NR1D2",0.156
"1552","PALMD",0.156
"1553","PAX9",0.156
"1554","RNF169",0.156
"1555","SLC25A25-AS1",0.156
"1556","TMEM45B",0.156
"1557","ZNF701",0.156
"1558","CACFD1",0.155
"1559","FNBP1",0.155
"1560","LINC01207",0.155
"1561","SPSB2",0.155
"1562","C7orf43",0.154
"1563","MT1G",0.154
"1564","AASDH",0.153
"1565","CCAT1",0.153
"1566","CROCC",0.153
"1567","DNAJB4",0.153
"1568","ERCC4",0.153
"1569","FADS1",0.153
"1570","GALC",0.153
"1571","LTBP1",0.153
"1572","LXN",0.153
"1573","P4HA2",0.153
"1574","RUNX1",0.153
"1575","SQLE",0.153
"1576","CBLC",0.152
"1577","CHPT1",0.152
"1578","CREB3L1",0.152
"1579","CYTH1",0.152
"1580","FUOM",0.152
"1581","GRB7",0.152
"1582","KCNMB4",0.152
"1583","SPATA5L1",0.152
"1584","ST6GALNAC1",0.152
"1585","TNFRSF12A",0.152
"1586","WNK2",0.152
"1587","CDH13",0.151
"1588","CSPP1",0.151
"1589","KLHL24",0.151
"1590","RUNX2",0.151
"1591","SCNN1A",0.151
"1592","STK19",0.151
"1593","LINC00936",0.15
"1594","MAPK8IP2",0.15
"1595","TP53INP2",0.15
"1596","TRIM2",0.15
"1597","ZNF592",0.15
"1598","ZNF677",0.15
"1599","NEBL",0.149
"1600","ZFR",0.149
"1601","ANTXR1",0.148
"1602","C1orf116",0.148
"1603","CNTNAP3B",0.148
"1604","SLC25A19",0.148
"1605","TMEM139",0.148
"1606","FGD2",0.147
"1607","TAB3",0.147
"1608","ZNF597",0.147
"1609","C21orf58",0.146
"1610","GJB3",0.146
"1611","HIST1H3H",0.146
"1612","LBH",0.146
"1613","ALDH2",0.145
"1614","CENPQ",0.144
"1615","MARVELD3",0.144
"1616","MFI2",0.144
"1617","NPAS2",0.144
"1618","RP11-480C16.1",0.143
"1619","TMEM168",0.143
"1620","ZNF200",0.143
"1621","AP3M2",0.142
"1622","GPAM",0.142
"1623","IGFBP4",0.142
"1624","KIF27",0.142
"1625","NIFK-AS1",0.142
"1626","SMN1",0.142
"1627","C5orf22",0.141
"1628","CRISPLD1",0.141
"1629","ETNK2",0.141
"1630","LYRM9",0.141
"1631","MRAS",0.141
"1632","THBS3",0.141
"1633","DNAJC12",0.14
"1634","DSC3",0.14
"1635","MIR34AHG",0.14
"1636","NPIPA1",0.14
"1637","RANBP2",0.14
"1638","SFXN3",0.14
"1639","TFF3",0.14
"1640","B3GALT4",0.139
"1641","BRCA2",0.139
"1642","CDK14",0.139
"1643","NLRP2",0.139
"1644","RP11-65I12.1",0.139
"1645","FAM213B",0.138
"1646","GCNT1",0.138
"1647","MAST4-AS1",0.138
"1648","MUC16",0.138
"1649","RAPGEFL1",0.138
"1650","RGS12",0.138
"1651","RP11-398K22.12",0.138
"1652","CHI3L2",0.137
"1653","LINC01589",0.137
"1654","RP11-334C17.5",0.137
"1655","RP3-399L15.3",0.137
"1656","SH2D3A",0.137
"1657","TLCD1",0.137
"1658","C11orf80",0.136
"1659","MAPK8IP3",0.136
"1660","SEZ6L2",0.136
"1661","ZBED3",0.136
"1662","BACE1-AS",0.135
"1663","DHRS3",0.135
"1664","RXRA",0.135
"1665","CTD-3157E16.2",0.134
"1666","CYP26B1",0.134
"1667","GOLM1",0.134
"1668","MROH6",0.134
"1669","RGS17",0.134
"1670","RIPK4",0.134
"1671","TBC1D14",0.134
"1672","ANKLE2",0.133
"1673","GABPA",0.133
"1674","LYNX1",0.133
"1675","RP11-803D5.4",0.133
"1676","SAMD10",0.133
"1677","SLC26A4",0.133
"1678","TACC2",0.133
"1679","ZNF467",0.133
"1680","ZNF750",0.133
"1681","EIF3C",0.132
"1682","KIF20B",0.132
"1683","LEMD1",0.132
"1684","MCOLN3",0.132
"1685","MRE11A",0.132
"1686","N4BP1",0.132
"1687","SNX19",0.132
"1688","TUBB6",0.132
"1689","CCNL1",0.131
"1690","ERBB3",0.131
"1691","GDPGP1",0.131
"1692","GPRC5C",0.131
"1693","MIPOL1",0.131
"1694","RNASEH1-AS1",0.131
"1695","SMARCD3",0.131
"1696","ETV6",0.13
"1697","MECOM",0.13
"1698","PLA2G10",0.13
"1699","PPP1R13B",0.13
"1700","RBM34",0.13
"1701","ZNF552",0.13
"1702","IER5L",0.129
"1703","MAST2",0.129
"1704","RBPMS-AS1",0.129
"1705","SENP5",0.129
"1706","SERF1A",0.129
"1707","SLC40A1",0.129
"1708","BAG1",0.128
"1709","C16orf74",0.128
"1710","IMPA2",0.128
"1711","MAGIX",0.128
"1712","PALM",0.128
"1713","PRSS27",0.128
"1714","STX19",0.128
"1715","AC016549.1",0.127
"1716","ACSL1",0.127
"1717","CDC42EP5",0.127
"1718","CYB5A",0.127
"1719","GCLC",0.127
"1720","HLA-DRB1",0.127
"1721","MAP3K9",0.127
"1722","SULT1A2",0.127
"1723","TAF4",0.127
"1724","TSPAN13",0.127
"1725","TSPAN8",0.127
"1726","ADSSL1",0.126
"1727","CAD",0.126
"1728","DANT2",0.126
"1729","EPAS1",0.126
"1730","EZH1",0.126
"1731","FAM76A",0.126
"1732","NBPF15",0.126
"1733","PHACTR2",0.126
"1734","SIPA1L2",0.126
"1735","SLC6A6",0.126
"1736","TLE4",0.126
"1737","COL12A1",0.125
"1738","RP2",0.125
"1739","SEC24D",0.125
"1740","TMPRSS3",0.125
"1741","CTA-384D8.34",0.124
"1742","DLG5",0.124
"1743","FBP1",0.124
"1744","NR3C2",0.124
"1745","PDCD4",0.124
"1746","PSCA",0.124
"1747","SLC39A7",0.124
"1748","SYNPO2",0.124
"1749","TMEM125",0.124
"1750","TTC13",0.124
"1751","AC011997.1",0.123
"1752","AC023590.1",0.123
"1753","ATP13A3",0.123
"1754","CEACAM5",0.123
"1755","CH25H",0.123
"1756","COTL1",0.123
"1757","CTAGE5",0.123
"1758","CTD-3184A7.4",0.123
"1759","EPS8",0.123
"1760","FAM3D",0.123
"1761","GPX8",0.123
"1762","KLK8",0.123
"1763","LRG1",0.123
"1764","MCTP1",0.123
"1765","MLPH",0.123
"1766","PLEKHG7",0.123
"1767","REEP6",0.123
"1768","RNF39",0.123
"1769","SCGB3A1",0.123
"1770","SELENBP1",0.123
"1771","SNHG18",0.123
"1772","SOX2",0.123
"1773","SPRR2F",0.123
"1774","TMEM56",0.123
"1775","ZSCAN18",0.123
"1776","ATAD3C",0.122
"1777","MUC5B",0.122
"1778","PSMB8-AS1",0.122
"1779","PTPRM",0.122
"1780","RP11-456O19.2",0.122
"1781","SLC16A9",0.122
"1782","TP53I11",0.122
"1783","VILL",0.122
"1784","YPEL2",0.122
"1785","CALD1",0.121
"1786","CALML4",0.121
"1787","GSTA1",0.121
"1788","LRCH2",0.121
"1789","MADD",0.121
"1790","SLC26A4-AS1",0.121
"1791","SORBS2",0.121
"1792","VWCE",0.121
"1793","ZNF429",0.121
"1794","NBPF11",0.12
"1795","TRANK1",0.118
"1796","APLP2",0.117
"1797","CALCOCO1",0.117
"1798","CCDC69",0.117
"1799","CES4A",0.117
"1800","CLDN10",0.117
"1801","CLOCK",0.117
"1802","DDX55",0.117
"1803","FOSB",0.117
"1804","MAFG-AS1",0.117
"1805","N4BP2",0.117
"1806","RAB37",0.117
"1807","TOP3A",0.117
"1808","VMO1",0.117
"1809","ABCA7",0.116
"1810","AC008079.10",0.116
"1811","B3GNT6",0.116
"1812","DUOXA1",0.116
"1813","IDH1",0.116
"1814","KCTD6",0.116
"1815","LRRC4",0.116
"1816","SGMS2",0.116
"1817","EBF4",0.115
"1818","FABP6",0.115
"1819","RPP25",0.115
"1820","SFTA2",0.115
"1821","SMTN",0.115
"1822","TBC1D8",0.115
"1823","ZSCAN31",0.115
"1824","MUC15",0.114
"1825","MUC20",0.114
"1826","WNT7A",0.114
"1827","ZNF117",0.114
"1828","ABLIM1",0.113
"1829","EXPH5",0.113
"1830","PRDM2",0.113
"1831","RRAGD",0.113
"1832","ZNF384",0.113
"1833","CBLN3",0.112
"1834","FAT1",0.112
"1835","FLJ22447",0.112
"1836","ME3",0.112
"1837","PCGF6",0.112
"1838","ZNF528",0.112
"1839","LINC00909",0.111
"1840","DLK2",0.11
"1841","ERN2",0.11
"1842","MORC2-AS1",0.11
"1843","NCEH1",0.11
"1844","RP11-332H14.2",0.11
"1845","RP11-658F2.8",0.11
"1846","VWA1",0.11
"1847","DICER1-AS1",0.109
"1848","PCNT",0.109
"1849","SYTL2",0.109
"1850","FBXO17",0.108
"1851","REV3L",0.108
"1852","ST6GAL1",0.108
"1853","ZNF891",0.108
"1854","ACSL5",0.107
"1855","COLCA2",0.107
"1856","RICTOR",0.107
"1857","RP11-211G23.2",0.107
"1858","B3GNT9",0.106
"1859","CTD-2547H18.1",0.106
"1860","ITGA3",0.106
"1861","SAP30",0.106
"1862","SLC16A7",0.106
"1863","CTBP2",0.105
"1864","FBXL19-AS1",0.105
"1865","FHOD3",0.105
"1866","LINC00685",0.105
"1867","NFATC4",0.105
"1868","PRSS8",0.105
"1869","WDR24",0.105
"1870","AC074117.10",0.104
"1871","BEND7",0.104
"1872","DEPDC5",0.104
"1873","KRT10",0.104
"1874","MIRLET7BHG",0.104
"1875","TARSL2",0.104
"1876","TMEM263",0.104
"1877","TRIM47",0.104
"1878","TRIM68",0.104
"1879","ARHGEF38",0.103
"1880","ARMCX2",0.103
"1881","FAM83E",0.103
"1882","NUP155",0.103
"1883","PARM1",0.103
"1884","VSTM2L",0.103
"1885","HR",0.102
"1886","JMY",0.102
"1887","RP11-1114A5.4",0.102
"1888","SGOL2",0.102
"1889","SND1-IT1",0.102
"1890","WWTR1",0.102
"1891","YWHAH",0.102
"1892","ZNF275",0.102
"1893","B3GNT8",0.101
"1894","TMEM54",0.101
"1895","ARSG",0.1
"1896","FRMD3",0.1
"1897","HNMT",0.1
"1898","HOOK2",0.1
"1899","NRARP",0.1
"1900","RNF212",0.1
"1901","RP11-44F21.5",0.1
"1902","RP5-882C2.2",0.1
"1903","STK38L",0.1
"1904","TMX4",0.1
"1905","WDR43",0.1
"1906","ZBTB24",0.1
"1907","ZNF431",0.1
"1908","ARL13B",0.099
"1909","FGFR2",0.099
"1910","IL17RE",0.099
"1911","NFKB1",0.099
"1912","RBPMS",0.099
"1913","RP11-519G16.5",0.099
"1914","RRNAD1",0.099
"1915","ETV4",0.098
"1916","IRF2BP2",0.098
"1917","SLC20A1",0.098
"1918","ZSCAN25",0.098
"1919","CENPJ",0.097
"1920","KLHDC9",0.097
"1921","OTUD1",0.097
"1922","PLBD1",0.097
"1923","THSD1",0.097
"1924","WIPI1",0.097
"1925","APOO",0.096
"1926","CCP110",0.096
"1927","CPD",0.096
"1928","LL22NC03-2H8.5",0.096
"1929","LUCAT1",0.096
"1930","ZC3H12C",0.096
"1931","FAM20A",0.095
"1932","MPP7",0.095
"1933","TEX30",0.095
"1934","CAPN5",0.094
"1935","CCDC80",0.094
"1936","PEAK1",0.094
"1937","RALGDS",0.094
"1938","SLC27A1",0.094
"1939","ARF4",0.093
"1940","GUCY1B3",0.093
"1941","MEGF9",0.093
"1942","SAT1",0.093
"1943","SMCR5",0.093
"1944","SNHG8",0.093
"1945","EDA2R",0.092
"1946","HMGA1",0.092
"1947","MGAT4A",0.092
"1948","PITPNA-AS1",0.092
"1949","TNFRSF10D",0.092
"1950","TSHZ2",0.092
"1951","AARS2",0.091
"1952","OAZ3",0.091
"1953","RASSF4",0.091
"1954","TRIM73",0.091
"1955","ERCC6L2",0.09
"1956","FBXL2",0.09
"1957","GNL3L",0.09
"1958","PIGQ",0.09
"1959","CDH11",0.089
"1960","MED20",0.089
"1961","MINCR",0.089
"1962","TTLL7",0.089
"1963","ZBTB14",0.089
"1964","ANGEL2",0.088
"1965","EGLN3",0.088
"1966","PATL2",0.088
"1967","TRIM4",0.088
"1968","IVL",0.087
"1969","FAM114A1",0.086
"1970","LPIN2",0.086
"1971","NUDT12",0.086
"1972","TBCD",0.086
"1973","TRIM66",0.086
"1974","TSPYL2",0.086
"1975","ZNF567",0.086
"1976","BBS5",0.085
"1977","GLIS3",0.085
"1978","S100A3",0.085
"1979","VKORC1",0.085
"1980","FAM69A",0.084
"1981","HSF2BP",0.084
"1982","SBF2",0.084
"1983","AP4E1",0.083
"1984","FOSL2",0.083
"1985","MYBPHL",0.083
"1986","ZNF112",0.083
"1987","ABAT",0.082
"1988","C12orf65",0.082
"1989","CCDC85C",0.082
"1990","DNAJB6",0.082
"1991","GNA13",0.082
"1992","IER5",0.082
"1993","MAN2B1",0.082
"1994","MDM4",0.082
"1995","P2RY11",0.082
"1996","PTPRE",0.082
"1997","SLC6A8",0.082
"1998","WDR66",0.082
"1999","ZNF618",0.082
"2000","CELSR2",0.081
"2001","HERPUD2",0.08
"2002","ITGB1",0.08
"2003","MAP1B",0.08
"2004","SUSD6",0.08
"2005","HINFP",0.079
"2006","KCTD17",0.079
"2007","VGLL1",0.079
"2008","ZCWPW1",0.079
"2009","APOBEC3G",0.078
"2010","C5orf63",0.078
"2011","ECT2",0.078
"2012","LINC01285",0.078
"2013","NDN",0.078
"2014","SPG11",0.078
"2015","TNS1",0.078
"2016","TRERF1",0.078
"2017","EID3",0.077
"2018","FARP1",0.077
"2019","MMP28",0.077
"2020","CCSER2",0.076
"2021","RP1-239B22.5",0.076
"2022","C2orf68",0.075
"2023","INTS4",0.075
"2024","PLEKHA8",0.075
"2025","RP11-121C2.2",0.075
"2026","MTHFD1L",0.074
"2027","WNT10A",0.074
"2028","ZNF549",0.074
"2029","ARHGEF37",0.072
"2030","PLXNA2",0.072
"2031","TGFBR3L",0.072
"2032","RP11-172H24.4",0.071
"2033","SSBP2",0.071
"2034","ADGRA3",0.07
"2035","ATG2B",0.07
"2036","CCDC64",0.07
"2037","CCT6A",0.07
"2038","GTDC1",0.07
"2039","RAB11B-AS1",0.07
"2040","SH3BP5",0.07
"2041","TMTC2",0.07
"2042","TRIM65",0.07
"2043","WDR19",0.07
"2044","ZNF606",0.07
"2045","LRP5L",0.069
"2046","PLXDC2",0.069
"2047","TTN-AS1",0.069
"2048","EZH2",0.068
"2049","FAM63B",0.068
"2050","ICK",0.068
"2051","KLHL17",0.068
"2052","LAMB2",0.068
"2053","ZCCHC11",0.068
"2054","C6orf48",0.067
"2055","FBLN1",0.067
"2056","KCNJ14",0.067
"2057","PLEKHG1",0.067
"2058","SRSF8",0.067
"2059","SYCE3",0.067
"2060","TBCCD1",0.067
"2061","TMEM132A",0.067
"2062","ZNF577",0.067
"2063","CCHCR1",0.066
"2064","COX18",0.066
"2065","CPEB4",0.066
"2066","HCG18",0.066
"2067","INSL3",0.066
"2068","MARK4",0.066
"2069","MICALCL",0.066
"2070","NBPF20",0.066
"2071","FAT2",0.065
"2072","HERC3",0.065
"2073","KLF9",0.065
"2074","SLC46A3",0.065
"2075","C1orf106",0.064
"2076","C1orf54",0.064
"2077","C3orf14",0.064
"2078","CASC8",0.064
"2079","CDK19",0.064
"2080","CENPW",0.064
"2081","COBL",0.064
"2082","HCFC1R1",0.064
